qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen,aln_pct_qlen,aln_pct_slen
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2634475_2635689_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2631284_2632498_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2614691_2615905_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2605739_2606039_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2605481_2605697_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2604200_2605414_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2590402_2591691_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2589296_2590088_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2588028_2589242_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2584519_2585284_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2583334_2584522_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2582066_2583280_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2493340_2494554_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2298525_2299739_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2194525_2195968_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_2193258_2194472_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1983256_1983685_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1983004_1983260_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1981017_1982778_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1979754_1980968_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1744816_1746030_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1621503_1621845_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1620245_1621459_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1608686_1609247_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1607433_1608647_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1448081_1449295_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1342991_1344205_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1277486_1278700_pos,CDS_NC_013364.1_1278745_1278871_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013366.1_52692_54360_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013366.1_51426_52640_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013366.1_26374_26694_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013366.1_25108_26322_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013370.1_93912_95126_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013370.1_74952_76166_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013365.1_139143_143040_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013365.1_137887_139101_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013365.1_41060_42274_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013365.1_26511_28809_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013365.1_25241_26455_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5305482_5307417_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5304227_5305441_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5277802_5279016_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5181031_5181139_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5180655_5180988_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5179390_5180604_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5087328_5087490_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_5086079_5087293_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_4530776_4531361_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_4529521_4530735_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3989698_3990718_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3988434_3989648_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3755771_3755972_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3753605_3754819_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3708426_3709677_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3707216_3708430_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3345985_3346963_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3344714_3345928_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3331652_3332343_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_3330381_3331595_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2635733_2636087_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2634475_2635689_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2631284_2632498_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2614691_2615905_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2605739_2606039_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2605481_2605697_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2604200_2605414_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2590402_2591691_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2589296_2590088_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2588028_2589242_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2584519_2585284_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2583334_2584522_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2582066_2583280_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2493340_2494554_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2298525_2299739_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2194525_2195968_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_2193258_2194472_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1983256_1983685_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1983004_1983260_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1981017_1982778_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1979754_1980968_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1744816_1746030_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1621503_1621845_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1620245_1621459_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1608686_1609247_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1607433_1608647_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1448081_1449295_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1278745_1278871_neg,CDS_NC_013364.1_1342991_1344205_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013366.1_52692_54360_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013366.1_51426_52640_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013366.1_26374_26694_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013366.1_25108_26322_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013370.1_93912_95126_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013370.1_74952_76166_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013365.1_139143_143040_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013365.1_137887_139101_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013365.1_41060_42274_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013365.1_26511_28809_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013365.1_25241_26455_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5305482_5307417_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5304227_5305441_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5277802_5279016_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5181031_5181139_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5180655_5180988_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5179390_5180604_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5087328_5087490_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_5086079_5087293_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_4530776_4531361_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_4529521_4530735_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3989698_3990718_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3988434_3989648_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3755771_3755972_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3753605_3754819_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3708426_3709677_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3707216_3708430_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3345985_3346963_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3344714_3345928_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3331652_3332343_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_3330381_3331595_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2635733_2636087_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2634475_2635689_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2631284_2632498_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2614691_2615905_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2605739_2606039_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2605481_2605697_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2604200_2605414_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2590402_2591691_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2589296_2590088_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2588028_2589242_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2584519_2585284_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2583334_2584522_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2582066_2583280_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2493340_2494554_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2298525_2299739_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2194525_2195968_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_2193258_2194472_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1983256_1983685_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1983004_1983260_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1981017_1982778_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1979754_1980968_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1744816_1746030_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1621503_1621845_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1620245_1621459_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1608686_1609247_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1607433_1608647_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1342991_1344205_neg,CDS_NC_013364.1_1448081_1449295_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013366.1_52692_54360_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013366.1_51426_52640_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013366.1_26374_26694_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013366.1_25108_26322_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013370.1_93912_95126_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013370.1_74952_76166_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013365.1_139143_143040_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013365.1_137887_139101_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013365.1_41060_42274_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013365.1_26511_28809_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013365.1_25241_26455_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5305482_5307417_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5304227_5305441_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5277802_5279016_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5181031_5181139_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5180655_5180988_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5179390_5180604_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5087328_5087490_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_5086079_5087293_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_4530776_4531361_neg,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
CDS_NC_013364.1_1448081_1449295_neg,CDS_NC_013364.1_4529521_4530735_pos,100.0,404,0,0,1,404,1,404,0.0,838.0,404,404,100.0,100.0
