qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen,aln_pct_qlen,aln_pct_slen
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_3389331_3390348_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_3388043_3389252_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_1802539_1802830_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_1801317_1802526_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_698875_700084_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_286218_286338_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_230713_231922_pos,CDS_NC_011748.1_284902_286111_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_3389331_3390348_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_3388043_3389252_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_1802539_1802830_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_1801317_1802526_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_698875_700084_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_284902_286111_neg,CDS_NC_011748.1_286218_286338_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_3389331_3390348_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_3388043_3389252_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_1802539_1802830_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_1801317_1802526_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_286218_286338_pos,CDS_NC_011748.1_698875_700084_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_3389331_3390348_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_3388043_3389252_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_1802539_1802830_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_698875_700084_pos,CDS_NC_011748.1_1801317_1802526_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_3389331_3390348_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_3388043_3389252_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1801317_1802526_pos,CDS_NC_011748.1_1802539_1802830_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_3389331_3390348_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1802539_1802830_neg,CDS_NC_011748.1_3388043_3389252_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3388043_3389252_pos,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3388043_3389252_pos,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3388043_3389252_pos,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3388043_3389252_pos,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3388043_3389252_pos,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3388043_3389252_pos,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3388043_3389252_pos,CDS_NC_011748.1_3389331_3390348_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3389331_3390348_pos,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3389331_3390348_pos,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3389331_3390348_pos,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3389331_3390348_pos,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3389331_3390348_pos,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_3389331_3390348_pos,CDS_NC_011748.1_4967417_4968626_pos,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4967417_4968626_pos,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4967417_4968626_pos,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4967417_4968626_pos,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4967417_4968626_pos,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4967417_4968626_pos,CDS_NC_011748.1_4968641_4968761_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4968641_4968761_neg,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4968641_4968761_neg,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4968641_4968761_neg,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4968641_4968761_neg,CDS_NC_011748.1_4968991_4969234_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4968991_4969234_neg,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4968991_4969234_neg,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4968991_4969234_neg,CDS_NC_011748.1_4969247_4970456_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4969247_4970456_neg,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4969247_4970456_neg,CDS_NC_011748.1_4970563_4971535_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_4970563_4971535_neg,CDS_NC_011748.1_4976479_4977688_neg,100.0,402,0,0,1,402,1,402,0.0,832.0,402,402,100.0,100.0
CDS_NC_011748.1_1612186_1613395_pos,CDS_NC_011748.1_2029130_2029559_pos,98.01,402,8,0,1,402,1,402,0.0,823.0,402,402,100.0,100.0
CDS_NC_011748.1_1612186_1613395_pos,CDS_NC_011748.1_2027914_2029123_neg,98.01,402,8,0,1,402,1,402,0.0,823.0,402,402,100.0,100.0
CDS_NC_011748.1_2991724_2992902_pos,CDS_NC_011748.1_2992919_2993342_neg,100.0,392,0,0,1,392,1,392,0.0,820.0,392,392,100.0,100.0
CDS_NC_011748.1_1612186_1613395_pos,CDS_NC_011748.1_4875895_4876003_pos,97.015,402,12,0,1,402,1,402,0.0,816.0,402,402,100.0,100.0
CDS_NC_011748.1_1612186_1613395_pos,CDS_NC_011748.1_4874643_4875852_pos,97.015,402,12,0,1,402,1,402,0.0,816.0,402,402,100.0,100.0
CDS_NC_011748.1_1201720_1202902_pos,CDS_NC_011748.1_1203184_1204550_pos,100.0,393,0,0,1,393,1,393,0.0,812.0,393,393,100.0,100.0
CDS_NC_011748.1_2027914_2029123_neg,CDS_NC_011748.1_4875895_4876003_pos,96.517,402,14,0,1,402,1,402,0.0,810.0,402,402,100.0,100.0
CDS_NC_011748.1_2027914_2029123_neg,CDS_NC_011748.1_4874643_4875852_pos,96.517,402,14,0,1,402,1,402,0.0,810.0,402,402,100.0,100.0
CDS_NC_011748.1_2029130_2029559_pos,CDS_NC_011748.1_4875895_4876003_pos,96.517,402,14,0,1,402,1,402,0.0,810.0,402,402,100.0,100.0
CDS_NC_011748.1_2029130_2029559_pos,CDS_NC_011748.1_4874643_4875852_pos,96.517,402,14,0,1,402,1,402,0.0,810.0,402,402,100.0,100.0
CDS_NC_011748.1_1204590_1205753_neg,CDS_NC_011748.1_1205819_1206347_pos,100.0,387,0,0,1,387,1,387,0.0,808.0,387,387,100.0,100.0
CDS_NC_011748.1_1204590_1205753_neg,CDS_NC_011748.1_4980651_4981814_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NC_011748.1_1205819_1206347_pos,CDS_NC_011748.1_4980651_4981814_pos,99.742,387,1,0,1,387,1,387,0.0,806.0,387,387,100.0,100.0
CDS_NC_011748.1_2297751_2298903_pos,CDS_NC_011748.1_2298986_2299858_pos,100.0,383,0,0,1,383,1,383,0.0,801.0,383,383,100.0,100.0
CDS_NC_011748.1_1802841_1804056_neg,CDS_NC_011748.1_4545619_4546834_pos,91.584,404,34,0,1,404,1,404,0.0,796.0,404,404,100.0,100.0
CDS_NC_011748.1_3355071_3356223_neg,CDS_NC_011748.1_5152426_5153578_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3355071_3356223_neg,CDS_NC_011748.1_3357758_3359183_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3355071_3356223_neg,CDS_NC_011748.1_3356641_3357505_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3355071_3356223_neg,CDS_NC_011748.1_3356287_3356647_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3356287_3356647_pos,CDS_NC_011748.1_5152426_5153578_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3356287_3356647_pos,CDS_NC_011748.1_3357758_3359183_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3356287_3356647_pos,CDS_NC_011748.1_3356641_3357505_pos,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3356641_3357505_pos,CDS_NC_011748.1_5152426_5153578_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3356641_3357505_pos,CDS_NC_011748.1_3357758_3359183_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_3357758_3359183_neg,CDS_NC_011748.1_5152426_5153578_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_011748.1_2221471_2222623_neg,CDS_NC_011748.1_2224086_2224784_neg,100.0,383,0,0,1,383,1,383,0.0,787.0,383,383,100.0,100.0
CDS_NC_011748.1_2221471_2222623_neg,CDS_NC_011748.1_2222684_2223581_pos,100.0,383,0,0,1,383,1,383,0.0,787.0,383,383,100.0,100.0
CDS_NC_011748.1_2222684_2223581_pos,CDS_NC_011748.1_2224086_2224784_neg,100.0,383,0,0,1,383,1,383,0.0,787.0,383,383,100.0,100.0
CDS_NC_011748.1_2221471_2222623_neg,CDS_NC_011748.1_5152426_5153578_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2221471_2222623_neg,CDS_NC_011748.1_3357758_3359183_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2221471_2222623_neg,CDS_NC_011748.1_3356641_3357505_pos,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2221471_2222623_neg,CDS_NC_011748.1_3356287_3356647_pos,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2221471_2222623_neg,CDS_NC_011748.1_3355071_3356223_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2222684_2223581_pos,CDS_NC_011748.1_5152426_5153578_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2222684_2223581_pos,CDS_NC_011748.1_3357758_3359183_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2222684_2223581_pos,CDS_NC_011748.1_3356641_3357505_pos,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2222684_2223581_pos,CDS_NC_011748.1_3356287_3356647_pos,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2222684_2223581_pos,CDS_NC_011748.1_3355071_3356223_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2224086_2224784_neg,CDS_NC_011748.1_5152426_5153578_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2224086_2224784_neg,CDS_NC_011748.1_3357758_3359183_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2224086_2224784_neg,CDS_NC_011748.1_3356641_3357505_pos,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2224086_2224784_neg,CDS_NC_011748.1_3356287_3356647_pos,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_2224086_2224784_neg,CDS_NC_011748.1_3355071_3356223_neg,99.739,383,1,0,1,383,1,383,0.0,785.0,383,383,100.0,100.0
CDS_NC_011748.1_4771262_4772387_neg,CDS_NC_011748.1_4773155_4773398_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_011748.1_4771262_4772387_neg,CDS_NC_011748.1_4772474_4773117_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_011748.1_4772474_4773117_pos,CDS_NC_011748.1_4773155_4773398_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_011748.1_4766019_4767153_pos,CDS_NC_011748.1_4767201_4767675_neg,100.0,377,0,0,1,377,1,377,0.0,781.0,377,377,100.0,100.0
CDS_NC_011748.1_2710120_2711197_neg,CDS_NC_011748.1_2711346_2711565_pos,100.0,358,0,0,1,358,1,358,0.0,739.0,358,358,100.0,100.0
CDS_NC_011748.1_283495_284551_pos,CDS_NC_011748.1_284547_284889_pos,100.0,351,0,0,1,351,1,351,0.0,723.0,351,351,100.0,100.0
CDS_NC_011748.1_2285506_2286541_pos,CDS_NC_011748.1_2286952_2288572_neg,100.0,344,0,0,1,344,1,344,0.0,712.0,344,344,100.0,100.0
CDS_NC_011748.1_2285506_2286541_pos,CDS_NC_011748.1_2286580_2286873_neg,100.0,344,0,0,1,344,1,344,0.0,712.0,344,344,100.0,100.0
CDS_NC_011748.1_2286580_2286873_neg,CDS_NC_011748.1_2286952_2288572_neg,100.0,344,0,0,1,344,1,344,0.0,712.0,344,344,100.0,100.0
CDS_NC_011748.1_2468296_2469547_neg,CDS_NC_011748.1_2471483_2472734_neg,88.702,416,47,0,1,416,1,416,0.0,701.0,416,416,100.0,100.0
CDS_NC_011748.1_3961303_3962371_neg,CDS_NC_011748.1_3964619_3966244_neg,100.0,355,0,0,1,355,1,355,0.0,701.0,355,355,100.0,100.0
CDS_NC_011748.1_3961303_3962371_neg,CDS_NC_011748.1_3962736_3964358_neg,100.0,355,0,0,1,355,1,355,0.0,701.0,355,355,100.0,100.0
CDS_NC_011748.1_3962736_3964358_neg,CDS_NC_011748.1_3964619_3966244_neg,100.0,355,0,0,1,355,1,355,0.0,701.0,355,355,100.0,100.0
CDS_NC_011748.1_1421252_1422302_pos,CDS_NC_011748.1_1787824_1788874_neg,95.989,349,14,0,1,349,1,349,0.0,699.0,349,349,100.0,100.0
CDS_NC_011748.1_215493_216474_pos,CDS_NC_011748.1_917922_918903_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_215493_216474_pos,CDS_NC_011748.1_380154_381135_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_215493_216474_pos,CDS_NC_011748.1_216677_217501_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_216677_217501_neg,CDS_NC_011748.1_917922_918903_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_216677_217501_neg,CDS_NC_011748.1_380154_381135_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_380154_381135_pos,CDS_NC_011748.1_917922_918903_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_403337_404318_pos,CDS_NC_011748.1_4917419_4918400_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_403337_404318_pos,CDS_NC_011748.1_3623515_3624496_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_403337_404318_pos,CDS_NC_011748.1_3491164_3492145_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_403337_404318_pos,CDS_NC_011748.1_3053683_3054664_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_403337_404318_pos,CDS_NC_011748.1_2646989_2647970_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_403337_404318_pos,CDS_NC_011748.1_1045962_1046943_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_1045962_1046943_neg,CDS_NC_011748.1_4917419_4918400_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_1045962_1046943_neg,CDS_NC_011748.1_3623515_3624496_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_1045962_1046943_neg,CDS_NC_011748.1_3491164_3492145_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_1045962_1046943_neg,CDS_NC_011748.1_3053683_3054664_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_1045962_1046943_neg,CDS_NC_011748.1_2646989_2647970_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_2646989_2647970_neg,CDS_NC_011748.1_4917419_4918400_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_2646989_2647970_neg,CDS_NC_011748.1_3623515_3624496_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_2646989_2647970_neg,CDS_NC_011748.1_3491164_3492145_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_2646989_2647970_neg,CDS_NC_011748.1_3053683_3054664_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_3053683_3054664_neg,CDS_NC_011748.1_4917419_4918400_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_3053683_3054664_neg,CDS_NC_011748.1_3623515_3624496_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_011748.1_3053683_3054664_neg,CDS_NC_011748.1_3491164_3492145_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
