qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen,aln_pct_qlen,aln_pct_slen
CDS_NC_018658.1_2738437_2738939_pos,CDS_NC_018658.1_4668271_4669480_neg,97.015,402,12,0,1,402,1,402,0.0,816.0,402,402,100.0,100.0
CDS_NC_018658.1_2269677_2270886_pos,CDS_NC_018658.1_4668271_4669480_neg,96.517,402,14,0,1,402,1,402,0.0,810.0,402,402,100.0,100.0
CDS_NC_018658.1_2558702_2559917_pos,CDS_NC_018658.1_3278460_3279675_neg,93.812,404,25,0,1,404,1,404,0.0,804.0,404,404,100.0,100.0
CDS_NC_018658.1_1987896_1989048_neg,CDS_NC_018658.1_1990377_1990537_neg,100.0,383,0,0,1,383,1,383,0.0,801.0,383,383,100.0,100.0
CDS_NC_018658.1_1987896_1989048_neg,CDS_NC_018658.1_1990178_1990334_neg,100.0,383,0,0,1,383,1,383,0.0,801.0,383,383,100.0,100.0
CDS_NC_018658.1_1990178_1990334_neg,CDS_NC_018658.1_1990377_1990537_neg,100.0,383,0,0,1,383,1,383,0.0,801.0,383,383,100.0,100.0
CDS_NC_018658.1_1066721_1067903_pos,CDS_NC_018658.1_1067916_1068157_pos,100.0,393,0,0,1,393,1,393,0.0,796.0,393,393,100.0,100.0
CDS_NC_018658.1_2593588_2594803_pos,CDS_NC_018658.1_4985039_4986254_neg,91.584,404,34,0,1,404,1,404,0.0,796.0,404,404,100.0,100.0
CDS_NC_018658.1_912632_913787_pos,CDS_NC_018658.1_915101_916234_pos,100.0,384,0,0,1,384,1,384,0.0,793.0,384,384,100.0,100.0
CDS_NC_018658.1_912632_913787_pos,CDS_NC_018658.1_914852_915041_neg,100.0,384,0,0,1,384,1,384,0.0,793.0,384,384,100.0,100.0
CDS_NC_018658.1_912632_913787_pos,CDS_NC_018658.1_914652_914823_neg,100.0,384,0,0,1,384,1,384,0.0,793.0,384,384,100.0,100.0
CDS_NC_018658.1_914652_914823_neg,CDS_NC_018658.1_915101_916234_pos,100.0,384,0,0,1,384,1,384,0.0,793.0,384,384,100.0,100.0
CDS_NC_018658.1_914652_914823_neg,CDS_NC_018658.1_914852_915041_neg,100.0,384,0,0,1,384,1,384,0.0,793.0,384,384,100.0,100.0
CDS_NC_018658.1_914852_915041_neg,CDS_NC_018658.1_915101_916234_pos,100.0,384,0,0,1,384,1,384,0.0,793.0,384,384,100.0,100.0
CDS_NC_018659.1_18055_19210_neg,CDS_NC_018659.1_19208_19295_pos,100.0,384,0,0,1,384,1,384,0.0,793.0,384,384,100.0,100.0
CDS_NC_018658.1_927233_928385_pos,CDS_NC_018658.1_928397_928655_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_018658.1_2064173_2065325_pos,CDS_NC_018658.1_2065646_2066707_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_018658.1_2064173_2065325_pos,CDS_NC_018658.1_2065334_2065595_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_018658.1_2065334_2065595_neg,CDS_NC_018658.1_2065646_2066707_neg,100.0,383,0,0,1,383,1,383,0.0,788.0,383,383,100.0,100.0
CDS_NC_018658.1_718986_720123_pos,CDS_NC_018658.1_720313_720397_pos,100.0,378,0,0,1,378,1,378,0.0,787.0,378,378,100.0,100.0
CDS_NC_018658.1_927233_928385_pos,CDS_NC_018658.1_2065646_2066707_neg,99.739,383,1,0,1,383,1,383,0.0,786.0,383,383,100.0,100.0
CDS_NC_018658.1_927233_928385_pos,CDS_NC_018658.1_2065334_2065595_neg,99.739,383,1,0,1,383,1,383,0.0,786.0,383,383,100.0,100.0
CDS_NC_018658.1_927233_928385_pos,CDS_NC_018658.1_2064173_2065325_pos,99.739,383,1,0,1,383,1,383,0.0,786.0,383,383,100.0,100.0
CDS_NC_018658.1_928397_928655_neg,CDS_NC_018658.1_2065646_2066707_neg,99.739,383,1,0,1,383,1,383,0.0,786.0,383,383,100.0,100.0
CDS_NC_018658.1_928397_928655_neg,CDS_NC_018658.1_2065334_2065595_neg,99.739,383,1,0,1,383,1,383,0.0,786.0,383,383,100.0,100.0
CDS_NC_018658.1_928397_928655_neg,CDS_NC_018658.1_2064173_2065325_pos,99.739,383,1,0,1,383,1,383,0.0,786.0,383,383,100.0,100.0
CDS_NC_018658.1_917431_918556_neg,CDS_NC_018658.1_4772288_4772531_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_917431_918556_neg,CDS_NC_018658.1_4771607_4772250_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_917431_918556_neg,CDS_NC_018658.1_4770395_4771520_neg,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_917431_918556_neg,CDS_NC_018658.1_919324_919567_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_917431_918556_neg,CDS_NC_018658.1_918643_919286_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_918643_919286_pos,CDS_NC_018658.1_4772288_4772531_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_918643_919286_pos,CDS_NC_018658.1_4771607_4772250_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_918643_919286_pos,CDS_NC_018658.1_4770395_4771520_neg,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_918643_919286_pos,CDS_NC_018658.1_919324_919567_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_919324_919567_pos,CDS_NC_018658.1_4772288_4772531_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_919324_919567_pos,CDS_NC_018658.1_4771607_4772250_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_919324_919567_pos,CDS_NC_018658.1_4770395_4771520_neg,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_4770395_4771520_neg,CDS_NC_018658.1_4772288_4772531_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_4770395_4771520_neg,CDS_NC_018658.1_4771607_4772250_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_4771607_4772250_pos,CDS_NC_018658.1_4772288_4772531_pos,100.0,374,0,0,1,374,1,374,0.0,785.0,374,374,100.0,100.0
CDS_NC_018658.1_2616294_2617485_neg,CDS_NC_018658.1_2617634_2618748_neg,100.0,396,0,0,1,396,1,396,0.0,776.0,396,396,100.0,100.0
CDS_NC_018658.1_69892_71005_pos,CDS_NC_018658.1_3818785_3819898_neg,100.0,370,0,0,1,370,1,370,0.0,753.0,370,370,100.0,100.0
CDS_NC_018658.1_69892_71005_pos,CDS_NC_018658.1_1178759_1179872_pos,100.0,370,0,0,1,370,1,370,0.0,753.0,370,370,100.0,100.0
CDS_NC_018658.1_1178759_1179872_pos,CDS_NC_018658.1_3818785_3819898_neg,100.0,370,0,0,1,370,1,370,0.0,753.0,370,370,100.0,100.0
CDS_NC_018658.1_3885251_3886346_pos,CDS_NC_018658.1_3886461_3886826_pos,100.0,364,0,0,1,364,1,364,0.0,752.0,364,364,100.0,100.0
CDS_NC_018658.1_344609_345734_pos,CDS_NC_018658.1_345792_346068_pos,100.0,374,0,0,1,374,1,374,0.0,750.0,374,374,100.0,100.0
CDS_NC_018658.1_1712892_1713969_pos,CDS_NC_018658.1_1714010_1714253_neg,100.0,358,0,0,1,358,1,358,0.0,746.0,358,358,100.0,100.0
CDS_NC_018666.1_68755_69886_neg,CDS_NC_018666.1_70265_70436_pos,100.0,376,0,0,1,376,1,376,0.0,740.0,376,376,100.0,100.0
CDS_NC_018658.1_4877116_4878154_neg,CDS_NC_018658.1_4878517_4879509_neg,100.0,345,0,0,1,345,1,345,0.0,724.0,345,345,100.0,100.0
CDS_NC_018658.1_2000258_2001293_neg,CDS_NC_018658.1_2001295_2002261_neg,100.0,344,0,0,1,344,1,344,0.0,712.0,344,344,100.0,100.0
CDS_NC_018658.1_4582076_4583108_pos,CDS_NC_018658.1_4583808_4584298_neg,100.0,343,0,0,1,343,1,343,0.0,711.0,343,343,100.0,100.0
CDS_NC_018658.1_4582076_4583108_pos,CDS_NC_018658.1_4583235_4583790_pos,100.0,343,0,0,1,343,1,343,0.0,711.0,343,343,100.0,100.0
CDS_NC_018658.1_4583235_4583790_pos,CDS_NC_018658.1_4583808_4584298_neg,100.0,343,0,0,1,343,1,343,0.0,711.0,343,343,100.0,100.0
CDS_NC_018658.1_1798449_1799700_pos,CDS_NC_018658.1_1801636_1802887_pos,88.462,416,48,0,1,416,1,416,0.0,707.0,416,416,100.0,100.0
CDS_NC_018658.1_869350_870370_neg,CDS_NC_018658.1_871548_871656_neg,100.0,339,0,0,1,339,1,339,0.0,705.0,339,339,100.0,100.0
CDS_NC_018658.1_2166008_2167058_pos,CDS_NC_018658.1_2925890_2926940_neg,95.415,349,16,0,1,349,1,349,0.0,704.0,349,349,100.0,100.0
CDS_NC_018666.1_11933_12962_neg,CDS_NC_018666.1_13103_13277_neg,100.0,342,0,0,1,342,1,342,0.0,696.0,342,342,100.0,100.0
CDS_NC_018658.1_335500_336553_neg,CDS_NC_018658.1_338823_340445_pos,100.0,350,0,0,1,350,1,350,0.0,694.0,350,350,100.0,100.0
CDS_NC_018658.1_335500_336553_neg,CDS_NC_018658.1_336937_338562_pos,100.0,350,0,0,1,350,1,350,0.0,694.0,350,350,100.0,100.0
CDS_NC_018658.1_336937_338562_pos,CDS_NC_018658.1_338823_340445_pos,100.0,350,0,0,1,350,1,350,0.0,694.0,350,350,100.0,100.0
CDS_NC_018658.1_2337799_2338780_neg,CDS_NC_018658.1_2338847_2339042_pos,100.0,326,0,0,1,326,1,326,0.0,684.0,326,326,100.0,100.0
CDS_NC_018658.1_2357206_2358187_neg,CDS_NC_018666.1_40048_40261_neg,100.0,326,0,0,1,326,1,326,0.0,684.0,326,326,100.0,100.0
CDS_NC_018658.1_2357206_2358187_neg,CDS_NC_018666.1_38617_39598_pos,100.0,326,0,0,1,326,1,326,0.0,684.0,326,326,100.0,100.0
CDS_NC_018658.1_2357206_2358187_neg,CDS_NC_018666.1_9595_10576_neg,100.0,326,0,0,1,326,1,326,0.0,684.0,326,326,100.0,100.0
CDS_NC_018666.1_9595_10576_neg,CDS_NC_018666.1_40048_40261_neg,100.0,326,0,0,1,326,1,326,0.0,684.0,326,326,100.0,100.0
CDS_NC_018666.1_9595_10576_neg,CDS_NC_018666.1_38617_39598_pos,100.0,326,0,0,1,326,1,326,0.0,684.0,326,326,100.0,100.0
CDS_NC_018666.1_38617_39598_pos,CDS_NC_018666.1_40048_40261_neg,100.0,326,0,0,1,326,1,326,0.0,684.0,326,326,100.0,100.0
CDS_NC_018658.1_994786_995782_neg,CDS_NC_018658.1_995774_997919_neg,100.0,331,0,0,1,331,1,331,0.0,683.0,331,331,100.0,100.0
CDS_NC_018658.1_2337799_2338780_neg,CDS_NC_018666.1_40048_40261_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2337799_2338780_neg,CDS_NC_018666.1_38617_39598_pos,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2337799_2338780_neg,CDS_NC_018666.1_9595_10576_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2337799_2338780_neg,CDS_NC_018658.1_2357206_2358187_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2338847_2339042_pos,CDS_NC_018666.1_40048_40261_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2338847_2339042_pos,CDS_NC_018666.1_38617_39598_pos,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2338847_2339042_pos,CDS_NC_018666.1_9595_10576_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2338847_2339042_pos,CDS_NC_018658.1_2357206_2358187_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2357206_2358187_neg,CDS_NC_018666.1_756_1737_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018666.1_756_1737_neg,CDS_NC_018666.1_40048_40261_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018666.1_756_1737_neg,CDS_NC_018666.1_38617_39598_pos,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018666.1_756_1737_neg,CDS_NC_018666.1_9595_10576_neg,99.693,326,1,0,1,326,1,326,0.0,682.0,326,326,100.0,100.0
CDS_NC_018658.1_2337799_2338780_neg,CDS_NC_018666.1_756_1737_neg,99.387,326,2,0,1,326,1,326,0.0,681.0,326,326,100.0,100.0
CDS_NC_018658.1_2338847_2339042_pos,CDS_NC_018666.1_756_1737_neg,99.387,326,2,0,1,326,1,326,0.0,681.0,326,326,100.0,100.0
CDS_NC_018658.1_1714397_1715378_pos,CDS_NC_018658.1_3202041_3203022_pos,99.08,326,3,0,1,326,1,326,0.0,678.0,326,326,100.0,100.0
CDS_NC_018658.1_1282052_1283030_neg,CDS_NC_018658.1_1287004_1288377_pos,100.0,325,0,0,1,325,1,325,0.0,677.0,325,325,100.0,100.0
CDS_NC_018658.1_1282052_1283030_neg,CDS_NC_018658.1_1283365_1285619_neg,100.0,325,0,0,1,325,1,325,0.0,677.0,325,325,100.0,100.0
CDS_NC_018658.1_1283365_1285619_neg,CDS_NC_018658.1_1287004_1288377_pos,100.0,325,0,0,1,325,1,325,0.0,677.0,325,325,100.0,100.0
CDS_NC_018658.1_1982358_1983429_neg,CDS_NC_018658.1_3146851_3147922_neg,95.506,356,16,0,1,356,1,356,0.0,677.0,356,356,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_3527799_3528780_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_3399757_3400738_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_1975722_1976241_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_1974647_1975628_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_1622022_1623003_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_1228517_1229498_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_678461_679442_neg,CDS_NC_018658.1_811014_811995_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_3527799_3528780_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_3399757_3400738_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_1975722_1976241_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_1974647_1975628_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_1622022_1623003_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_811014_811995_neg,CDS_NC_018658.1_1228517_1229498_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1228517_1229498_pos,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1228517_1229498_pos,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1228517_1229498_pos,CDS_NC_018658.1_3527799_3528780_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1228517_1229498_pos,CDS_NC_018658.1_3399757_3400738_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1228517_1229498_pos,CDS_NC_018658.1_1975722_1976241_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1228517_1229498_pos,CDS_NC_018658.1_1974647_1975628_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1228517_1229498_pos,CDS_NC_018658.1_1622022_1623003_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1622022_1623003_pos,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1622022_1623003_pos,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1622022_1623003_pos,CDS_NC_018658.1_3527799_3528780_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1622022_1623003_pos,CDS_NC_018658.1_3399757_3400738_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1622022_1623003_pos,CDS_NC_018658.1_1975722_1976241_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1622022_1623003_pos,CDS_NC_018658.1_1974647_1975628_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1974647_1975628_pos,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1974647_1975628_pos,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1974647_1975628_pos,CDS_NC_018658.1_3527799_3528780_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1974647_1975628_pos,CDS_NC_018658.1_3399757_3400738_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1974647_1975628_pos,CDS_NC_018658.1_1975722_1976241_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1975722_1976241_pos,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1975722_1976241_pos,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1975722_1976241_pos,CDS_NC_018658.1_3527799_3528780_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_1975722_1976241_pos,CDS_NC_018658.1_3399757_3400738_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_2180188_2181217_pos,CDS_NC_018658.1_2910410_2911439_neg,94.444,342,19,0,1,342,1,342,0.0,672.0,342,342,100.0,100.0
CDS_NC_018658.1_3399757_3400738_pos,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_3399757_3400738_pos,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_3399757_3400738_pos,CDS_NC_018658.1_3527799_3528780_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_3527799_3528780_neg,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_3527799_3528780_neg,CDS_NC_018658.1_4234071_4235052_neg,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_4234071_4235052_neg,CDS_NC_018658.1_4625723_4626704_pos,100.0,326,0,0,1,326,1,326,0.0,672.0,326,326,100.0,100.0
CDS_NC_018658.1_4765872_4766799_neg,CDS_NC_018658.1_4770121_4770511_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4765872_4766799_neg,CDS_NC_018658.1_4769108_4769621_pos,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4765872_4766799_neg,CDS_NC_018658.1_4768719_4769106_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4765872_4766799_neg,CDS_NC_018658.1_4767538_4768680_pos,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4765872_4766799_neg,CDS_NC_018658.1_4767289_4767478_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4767289_4767478_neg,CDS_NC_018658.1_4770121_4770511_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4767289_4767478_neg,CDS_NC_018658.1_4769108_4769621_pos,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4767289_4767478_neg,CDS_NC_018658.1_4768719_4769106_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4767289_4767478_neg,CDS_NC_018658.1_4767538_4768680_pos,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4767538_4768680_pos,CDS_NC_018658.1_4770121_4770511_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4767538_4768680_pos,CDS_NC_018658.1_4769108_4769621_pos,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4767538_4768680_pos,CDS_NC_018658.1_4768719_4769106_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4768719_4769106_neg,CDS_NC_018658.1_4770121_4770511_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4768719_4769106_neg,CDS_NC_018658.1_4769108_4769621_pos,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_4769108_4769621_pos,CDS_NC_018658.1_4770121_4770511_neg,100.0,308,0,0,1,308,1,308,0.0,646.0,308,308,100.0,100.0
CDS_NC_018658.1_1983425_1984331_neg,CDS_NC_018658.1_3147918_3148824_neg,99.003,301,3,0,1,301,1,301,0.0,617.0,301,301,100.0,100.0
CDS_NC_018658.1_2557672_2558680_pos,CDS_NC_018658.1_3279698_3280706_neg,90.149,335,33,0,1,335,1,335,0.0,611.0,335,335,100.0,100.0
CDS_NC_018658.1_695094_695991_pos,CDS_NC_018658.1_696034_696732_neg,100.0,298,0,0,1,298,1,298,0.0,603.0,298,298,100.0,100.0
CDS_NC_018658.1_57310_58183_neg,CDS_NC_018658.1_59754_60134_neg,100.0,290,0,0,1,290,1,290,0.0,593.0,290,290,100.0,100.0
CDS_NC_018658.1_3153688_3154561_neg,CDS_NC_018658.1_3154891_3155073_pos,100.0,290,0,0,1,290,1,290,0.0,593.0,290,290,100.0,100.0
CDS_NC_018658.1_1879416_1880271_pos,CDS_NC_018658.1_1880299_1881557_pos,100.0,284,0,0,1,284,1,284,0.0,591.0,284,284,100.0,100.0
CDS_NC_018658.1_2061074_2061926_neg,CDS_NC_018658.1_2063214_2064112_neg,100.0,283,0,0,1,283,1,283,0.0,589.0,283,283,100.0,100.0
CDS_NC_018658.1_2061074_2061926_neg,CDS_NC_018658.1_2062011_2062709_pos,100.0,283,0,0,1,283,1,283,0.0,589.0,283,283,100.0,100.0
CDS_NC_018658.1_2062011_2062709_pos,CDS_NC_018658.1_2063214_2064112_neg,100.0,283,0,0,1,283,1,283,0.0,589.0,283,283,100.0,100.0
CDS_NC_018658.1_56339_57212_neg,CDS_NC_018658.1_3154891_3155073_pos,97.931,290,6,0,1,290,1,290,0.0,583.0,290,290,100.0,100.0
CDS_NC_018658.1_56339_57212_neg,CDS_NC_018658.1_3153688_3154561_neg,97.931,290,6,0,1,290,1,290,0.0,583.0,290,290,100.0,100.0
CDS_NC_018658.1_868368_869241_neg,CDS_NC_018658.1_3154891_3155073_pos,98.276,290,5,0,1,290,1,290,0.0,582.0,290,290,100.0,100.0
CDS_NC_018658.1_868368_869241_neg,CDS_NC_018658.1_3153688_3154561_neg,98.276,290,5,0,1,290,1,290,0.0,582.0,290,290,100.0,100.0
CDS_NC_018658.1_56339_57212_neg,CDS_NC_018658.1_868368_869241_neg,97.586,290,7,0,1,290,1,290,0.0,580.0,290,290,100.0,100.0
CDS_NC_018658.1_81016_81868_neg,CDS_NC_018658.1_81854_82574_neg,100.0,283,0,0,1,283,1,283,0.0,578.0,283,283,100.0,100.0
CDS_NC_018658.1_2274791_2275613_pos,CDS_NC_018658.1_2275569_2276020_neg,100.0,273,0,0,1,273,1,273,0.0,568.0,273,273,100.0,100.0
CDS_NC_018658.1_856716_857559_neg,CDS_NC_018658.1_4783912_4784755_pos,95.0,280,14,0,1,280,1,280,0.0,557.0,280,280,100.0,100.0
CDS_NC_018658.1_2524346_2525201_neg,CDS_NC_018658.1_2525202_2525745_neg,100.0,284,0,0,1,284,1,284,0.0,556.0,284,284,100.0,100.0
CDS_NC_018666.1_53294_54095_neg,CDS_NC_018666.1_54721_55360_pos,100.0,266,0,0,1,266,1,266,0.0,555.0,266,266,100.0,100.0
